Name,Porb, Porb_sig_p, Porb_sig_m, a1sini/c, a1sini/c_sig_p, a1sini/c_sig_m, e, e_sig_p, e_sig_m, phip, phip_sig_p, phip_sig_m, varpi, varpi_sig_p, varpi_sig_m, f(M)Msun, f(M)Msun_sig_p, f(M)Msun_sig_m, gradient, grad_sig_p, grad_sig_m, t_p, t_p_sig_p, t_p_sig_m, K1_ms, K1_ms_sig_p, K1_ms_sig_m, median_segment_size
kic4077275,461.073091,9.684899,9.522382,113.213083,9.946878,8.879283,0.291255,0.187849,0.169982,0.329554,0.144992,0.099343,0.73068,0.985444,0.552606,0.0073288,0.0019553,0.0017517,-0.027003,0.016445,0.016143,55121.456961,67.538195,46.800337,5121.6,497.0,386.0
kic4078743,1571.107992,67.398763,50.665431,840.085842,47.338209,36.034409,0.391017,0.014765,0.014644,0.254253,0.008935,0.010073,5.178891,0.074126,0.035906,0.2578942,0.0466617,0.0398862,1.058139,0.127278,0.097636,55357.85096,60.678247,61.116638,10730.3,459.1,468.8
kic4141155,261.156743,0.271781,0.271153,80.785973,1.036135,1.022018,0.258937,0.021394,0.021804,0.111965,0.01132,0.010415,6.228438,0.070279,0.06334,0.0083002,0.0003198,0.0003155,0.005716,0.001476,0.001482,54987.633175,2.968732,2.733461,6514.6,72.6,71.0
kic4168574,1533.217756,83.225939,53.405572,618.980954,76.322337,43.511826,0.194877,0.02479,0.025605,0.065849,0.018946,0.02241,0.434088,0.072893,0.084827,0.1083196,0.0407728,0.0256925,-0.802197,0.107453,0.18588,55059.353066,74.235091,76.469677,8633.6,533.7,653.2
kic4170631,175.277767,0.720108,0.71021,91.597256,11.903059,8.533959,0.616067,0.160603,0.160463,0.024862,0.035765,0.037118,5.21537,0.276437,0.261856,0.0268582,0.0104729,0.0075102,0.014666,0.009773,0.009857,54962.749936,6.309471,6.545149,8975.1,1472.2,1362.4
kic4171102,871.63139,24.612117,25.768782,148.901103,28.304083,18.159617,0.445563,0.195168,0.198921,0.41406,0.081065,0.063426,6.262875,0.445215,0.444846,0.0046656,0.0026749,0.0017272,0.077759,0.021775,0.020994,55326.942393,75.014829,60.752692,3334.5,523.0,523.0
kic4180199,2326.360497,1614.085528,432.961281,426.846047,206.487546,51.74421,0.827312,0.067513,0.085213,0.395474,0.099545,0.166106,1.224564,0.133365,0.265602,0.0154292,0.0231164,0.0221333,0.417444,0.149026,0.068149,55878.407131,1049.394265,1094.039514,2247.3,1123.7,952.5
kic4243461,481.448995,1.825442,1.82997,116.860994,2.185345,2.303093,0.029037,0.030314,0.018488,0.491349,0.106,0.106718,1.665567,0.66527,0.673975,0.0073925,0.0004185,0.0004407,-0.007536,0.004165,0.003991,55206.068672,51.066312,51.411772,5290.1,69.7,61.7
kic4243984,553.782727,1.136092,1.14932,183.429925,2.101916,2.10168,0.388534,0.017978,0.018115,0.567898,0.010586,0.009132,0.80454,0.073528,0.057413,0.021608,0.0007482,0.000748,-0.02914,0.003267,0.003168,55272.884923,5.972676,5.184639,6654.6,79.5,77.9
kic4253860,154.956883,0.091486,0.09161,154.459686,6.634826,6.408431,0.947241,0.029508,0.043782,0.301384,0.004407,0.004215,1.45913,0.059957,0.112253,0.1647807,0.0212354,0.0205109,0.005392,0.002859,0.002864,55001.732615,0.689004,0.659528,6966.1,1448.9,1580.0
kic4269337,675.189053,0.997865,1.008604,362.045763,2.622572,2.58629,0.420109,0.010783,0.011067,0.921651,0.004775,0.004662,4.048341,0.027244,0.029978,0.1117693,0.0024517,0.002418,0.022903,0.003431,0.003415,55591.797336,3.376512,3.303739,10609.6,81.4,81.8
kic4277242,352.14436,5.09206,5.381516,58.846625,13.385172,8.633459,0.23978,0.275142,0.158927,0.426123,0.363878,0.126871,2.413072,2.217245,0.820547,0.0017644,0.0012052,0.0007783,-0.01813,0.010748,0.010308,55108.448951,128.244551,44.982774,3537.3,563.9,464.7
kic4283747,1095.685038,13.641656,13.306265,389.132578,7.178385,6.810358,0.477042,0.024279,0.023946,0.546204,0.007748,0.006842,0.40321,0.047867,0.048814,0.0526992,0.003185,0.0030623,-0.005477,0.011115,0.010335,55567.97602,15.925356,15.419072,6805.6,152.9,151.6
kic4372410,1092.734355,27.753575,25.623033,396.666522,83.864182,42.532722,0.597553,0.191689,0.146915,0.421613,0.021743,0.02616,5.219034,0.180968,0.184204,0.0561216,0.0356933,0.0182767,0.023416,0.040364,0.029008,55429.249,35.731933,39.107813,6346.3,1223.8,1180.8
kic4380834,442.828278,1.333954,1.320245,244.153148,6.669547,6.333799,0.4363,0.03877,0.038855,0.299296,0.014429,0.014073,0.220113,0.094963,0.09022,0.0796891,0.0065479,0.0062204,0.004339,0.007744,0.007751,55102.045262,6.525932,6.37166,10816.8,307.0,300.1
kic4381221,180.707909,0.135922,0.127608,203.226803,2.584944,2.620576,0.314319,0.024206,0.025049,0.584689,0.010102,0.010307,1.712597,0.064453,0.063498,0.275976,0.010538,0.0106841,0.005815,0.003645,0.00363,55064.050027,1.830261,1.867211,23277.7,295.8,285.8
kic4386091,455.832592,49.579974,36.438432,3.53878,2.281809,1.765459,0.597236,0.275434,0.339315,0.932934,0.195987,0.182688,3.272387,0.939153,0.655579,2.0e-07,4.0e-07,3.0e-07,0.001941,0.002158,0.002089,55383.653763,99.151087,93.725884,135.8,67.9,60.7
kic4456107,335.719887,0.482481,0.49056,87.548839,1.066258,1.044954,0.254655,0.021267,0.021254,0.523316,0.01443,0.011106,3.41006,0.090131,0.066044,0.0063926,0.0002343,0.0002296,-0.003031,0.001542,0.001557,55145.196538,4.868807,3.760113,5498.4,58.9,57.7
kic4476836,776.618089,2.46893,2.435468,186.757718,1.602026,1.552993,0.099162,0.016426,0.015962,0.636359,0.035865,0.0294,3.996032,0.216641,0.175967,0.0115959,0.0003071,0.0002985,-0.006968,0.002826,0.002701,55452.60005,27.961145,22.963876,5217.4,34.6,34.0
kic4574142,230.381539,0.641008,0.649114,60.751294,1.729442,1.726143,0.145128,0.053778,0.053509,0.185055,0.071738,0.047669,2.132162,0.463821,0.300447,0.0045358,0.0003882,0.0003875,0.000106,0.003288,0.003372,55001.025396,16.539695,11.000986,5688.7,129.5,116.1
kic4575908,2439.31729,86.330733,216.87757,199.207473,40.148598,40.259616,0.093998,0.092924,0.056261,0.637211,0.066078,0.049588,1.506035,0.351105,0.40976,0.0014265,0.000899,0.0008707,0.264978,0.075494,0.065998,56523.86833,221.279213,193.946771,1772.7,294.4,223.7
kic4587528,739.610679,8.261486,8.102414,216.095668,9.135428,8.395937,0.485977,0.051292,0.051544,0.134279,0.020137,0.021569,5.771678,0.097085,0.128912,0.0198068,0.0025492,0.0023507,-0.052729,0.012861,0.01316,55057.706122,16.992994,17.928518,5567.6,251.3,247.4
kic4647763,2104.305133,110.59286,117.797777,787.767617,43.037376,45.642495,0.412401,0.021482,0.029541,0.322801,0.022729,0.018963,0.479637,0.037127,0.039087,0.1185386,0.0235283,0.0240784,1.041488,0.081934,0.086411,55637.664331,123.806947,120.966504,7435.9,423.4,420.8
kic4862968,38.671773,0.091038,0.092561,21.919817,6.276546,4.306364,0.479525,0.318074,0.289371,0.893907,0.17817,0.120274,4.057148,1.287941,0.720688,0.0075615,0.0064956,0.0044567,-0.001509,0.005019,0.005462,54989.599359,6.890761,4.652115,10845.0,3065.0,2358.9
kic4902475,977.818231,1.928454,1.989112,235.104136,1.290087,1.303152,0.165756,0.010533,0.010533,0.126736,0.013373,0.011148,0.422552,0.083737,0.068552,0.0145931,0.0002475,0.0002494,-0.003681,0.002615,0.002509,55093.433991,13.222258,11.075309,5169.8,24.5,24.0
kic4937435,1413.603634,10.811345,9.035254,685.985571,5.000747,4.689825,0.588115,0.011184,0.010676,0.056505,0.002112,0.00208,2.13404,0.012621,0.013173,0.1734492,0.0043938,0.0044378,-0.077662,0.011909,0.013748,55040.914043,10.362686,10.349744,8557.4,104.8,99.3
kic4950985,824.27799,14.322487,13.009472,174.897465,9.264133,8.846275,0.226212,0.087697,0.088638,0.022232,0.088311,0.069454,3.147033,0.556599,0.3998,0.0084545,0.0013697,0.0013161,0.08246,0.014856,0.014368,54987.833648,74.064517,58.857907,4506.4,218.6,194.4
kic5022451,230.741634,0.779538,0.756921,67.527453,1.332534,1.358812,0.037728,0.035649,0.024117,0.551294,0.10667,0.271698,1.530424,0.665798,1.728204,0.0062097,0.0003699,0.0003772,0.002528,0.004014,0.004107,55134.968198,24.625196,62.696747,6376.3,87.3,78.1
kic5176531,847.289357,3.534713,3.581814,187.857258,2.460652,2.530006,0.121783,0.027834,0.026295,0.286985,0.028178,0.030835,4.866992,0.172776,0.195446,0.0099152,0.0003985,0.0004091,-0.011489,0.00451,0.004511,55212.668266,24.138621,26.367364,4798.2,52.9,48.7
kic5196851,1150.77359,12.899702,11.284262,297.601823,4.328988,3.845095,0.153499,0.02281,0.023236,0.214695,0.015222,0.014689,4.121326,0.091276,0.106715,0.0213703,0.0010224,0.0009569,-0.017791,0.015978,0.013826,55205.457476,21.285299,20.783444,5571.8,72.7,72.3
kic5212962,517.32113,0.848939,0.853264,312.708342,2.676708,2.673088,0.321634,0.015818,0.016,0.725103,0.007511,0.007663,4.95847,0.044284,0.045658,0.122682,0.0031763,0.0031718,0.003492,0.004303,0.004258,55333.502993,3.97772,4.054566,12479.3,108.2,106.2
kic5219533,1570.980156,14.679869,13.357343,1367.023881,10.541835,10.133688,0.576688,0.008095,0.008127,0.157173,0.001507,0.001464,0.478378,0.015707,0.012963,1.1113981,0.0319105,0.0322849,-1.215435,0.017809,0.017818,55205.307464,14.21711,14.206017,15500.1,177.4,173.5
kic5253740,684.040494,3.970166,3.825888,187.035582,12.350028,9.514311,0.720387,0.040944,0.040412,0.727178,0.009722,0.010313,3.683739,0.05427,0.057778,0.0150138,0.0029788,0.0022978,0.009743,0.005637,0.005872,55455.812078,7.708458,8.059821,4134.8,279.9,298.5
kic5271224,40.518544,0.047857,0.047269,47.550776,17.681152,6.729406,0.51956,0.255158,0.262613,0.32076,0.128996,0.064681,3.31924,0.81911,0.348221,0.070315,0.0784374,0.0298535,0.00167,0.004872,0.004727,54971.389158,5.226947,2.621212,21862.9,4856.1,5712.3
kic5272673,1219.118039,11.351516,10.436951,230.630178,1.761551,1.803462,0.113543,0.021997,0.020853,0.609585,0.015358,0.023309,1.791312,0.086084,0.138898,0.0088622,0.0002535,0.0002654,-0.004108,0.003784,0.00368,55701.54847,21.66202,30.433163,4098.1,37.6,34.4
kic5295234,1657.035863,254.066352,269.587602,187.390741,31.261701,35.542869,0.427025,0.144305,0.148133,0.240438,0.065,0.065305,1.944083,0.494586,0.643306,0.0025731,0.001536,0.0016632,-0.262584,0.108771,0.060168,55367.922769,283.115233,283.307889,2229.6,499.4,408.1
kic5302006,733.992329,4.624376,4.383046,146.763266,3.929801,3.696391,0.325845,0.036949,0.038985,0.019548,0.024859,0.020953,0.164082,0.179352,0.126716,0.0063002,0.0005117,0.0004826,-0.010149,0.00508,0.005163,54983.856362,18.79392,16.025216,4121.7,100.4,100.1
kic5304634,2101.40069,73.247974,60.445212,564.069511,39.663313,32.308925,0.110122,0.014984,0.013617,0.868597,0.013754,0.014619,2.856108,0.012792,0.023841,0.0436378,0.0095415,0.0080921,0.909076,0.06911,0.06078,56783.662165,72.827406,73.567714,5817.0,263.1,269.1
kic5355850,1117.088805,3.180356,2.870038,362.39921,1.196107,1.184826,0.384321,0.005977,0.006099,0.64831,0.002333,0.002378,5.255302,0.012847,0.014156,0.0409514,0.0004568,0.0004644,0.001086,0.002406,0.002266,55682.612333,3.992985,4.025975,6530.1,28.1,27.5
kic5358323,311.183988,0.513734,0.523317,95.709706,1.305922,1.285923,0.039021,0.024829,0.021216,0.999586,0.100442,0.063109,3.729427,0.635281,0.392448,0.0097211,0.0003993,0.0003931,0.02021,0.002228,0.002058,55269.447588,31.260243,19.645355,6700.9,59.9,56.8
kic5370646,374.205717,0.855709,0.866872,352.234148,6.027378,5.945838,0.232264,0.031192,0.031906,0.570411,0.02241,0.025067,4.931968,0.139478,0.158833,0.335086,0.0172717,0.0170382,-0.000223,0.009877,0.00985,55171.843217,8.430064,9.419674,19962.0,300.2,289.0
kic5376614,2069.458616,430.214888,336.878539,55.483463,25.270369,13.834147,0.125586,0.102787,0.07665,0.177962,0.144323,0.108036,4.703465,1.053397,1.022259,4.28e-05,6.01e-05,3.66e-05,0.081003,0.044344,0.029528,55337.793444,486.119465,443.953064,579.9,173.0,144.3
kic5385469,2495.57211,352.125496,131.733152,933.125776,95.05938,42.292319,0.726027,0.032124,0.026766,0.233062,0.014365,0.026543,2.288074,0.033316,0.030733,0.1400758,0.0452917,0.0438786,-1.136322,0.050513,0.104758,55540.014947,244.570932,250.833673,5606.3,645.4,524.8
kic5394574,336.794092,0.364961,0.361963,170.097733,2.069429,2.057835,0.460682,0.017979,0.017653,0.189172,0.005823,0.005857,5.517287,0.037588,0.034244,0.0465854,0.0017032,0.0016938,-0.004486,0.002629,0.002658,55022.103792,1.994548,2.005808,9773.7,131.3,127.6
kic5459805,1407.751383,63.722018,58.949743,378.812527,23.500806,20.132996,0.214738,0.026413,0.030056,0.236992,0.019403,0.017887,5.362664,0.142384,0.139488,0.0294513,0.0060107,0.0053999,0.329429,0.070956,0.063588,55303.134306,67.142964,66.303433,5730.2,280.6,284.2
kic5475668,138.047618,0.054503,0.055165,201.210852,2.221832,2.295287,0.591583,0.018855,0.019068,0.887606,0.00572,0.005109,4.658661,0.048511,0.033286,0.4589645,0.0152085,0.0157109,-0.001914,0.002617,0.002599,55092.040154,0.791534,0.707414,25622.1,429.8,416.8
kic5542211,728.732721,4.580152,4.40859,202.717477,5.68417,5.401727,0.195538,0.055577,0.049264,0.636655,0.046709,0.044835,4.02537,0.28737,0.258232,0.016843,0.0014314,0.001363,0.013486,0.008006,0.008202,55422.34347,34.333809,32.9804,5948.2,145.5,132.6
kic5545566,177.087844,0.692042,0.660016,44.449057,4.037996,3.321916,0.512282,0.14977,0.134752,0.404011,0.042509,0.039887,4.960734,0.328333,0.287992,0.0030067,0.0008197,0.0006745,-0.001227,0.004209,0.004183,55029.937517,7.558121,7.09578,4700.0,540.6,461.1
kic5641605,1185.024254,15.792982,12.975627,274.729626,3.49617,3.419249,0.573046,0.009593,0.009032,0.387716,0.004425,0.004724,5.920255,0.011675,0.010702,0.0158542,0.0006978,0.0007273,0.079327,0.009921,0.008359,55417.844784,15.310289,15.435233,4142.5,66.9,62.1
kic5647514,1114.039776,9.042823,8.879721,197.163534,2.075781,2.113643,0.355052,0.018546,0.018329,0.704365,0.009442,0.008374,2.38711,0.052159,0.048708,0.0066307,0.0002346,0.0002389,0.004977,0.003903,0.004002,55743.082457,13.818422,12.935767,3607.4,46.8,45.2
kic5705575,537.657029,0.913901,0.886882,165.24205,1.438208,1.447455,0.015609,0.015673,0.009848,0.756502,0.091603,0.090305,1.027599,0.576154,0.571995,0.0167584,0.0004411,0.0004441,0.004359,0.002555,0.002515,55376.247318,49.259226,48.561466,6700.2,38.1,36.2
kic5709664,95.029752,0.043828,0.043272,117.243228,3.008628,2.787722,0.51446,0.030078,0.029995,0.369413,0.0079,0.007998,0.401757,0.048875,0.046112,0.1916138,0.0147523,0.0136693,0.003502,0.002278,0.002303,54993.497466,0.751997,0.761295,23067.2,611.0,610.8
kic5723310,1268.552795,9.490154,9.311235,274.742254,1.869581,1.884239,0.156261,0.015394,0.01496,0.896473,0.020811,0.018207,0.220546,0.108398,0.094078,0.013837,0.0003479,0.000352,-0.001222,0.00391,0.003989,56095.6153,28.023655,24.936384,4664.2,36.6,35.3
kic5725312,704.781165,4.456547,4.45038,194.005752,4.82795,4.769031,0.046039,0.035518,0.027856,0.993291,0.162976,0.103266,2.4004,1.022025,0.644011,0.015784,0.0011951,0.001181,-0.000706,0.008116,0.008291,55669.561128,114.948718,72.91606,5995.5,103.3,95.9
kic5728217,224.765535,0.470136,0.456029,103.972386,2.761063,2.74005,0.150421,0.055321,0.053247,0.070659,0.041918,0.050262,6.175768,0.254239,0.323965,0.0238879,0.0019055,0.0018912,6.8e-05,0.004195,0.004271,54974.273608,9.433095,11.306652,9971.1,216.7,192.9
kic5733154,62.545805,0.129462,0.129182,28.10806,6.954453,4.229776,0.824632,0.106624,0.161805,0.238151,0.034681,0.029917,1.02197,0.305193,0.23951,0.0060951,0.0045242,0.0027517,-0.005688,0.003922,0.004051,54970.875886,2.173003,1.875646,5542.7,1513.9,1900.5
kic5734003,1228.126774,193.319816,97.276542,280.531489,34.439074,23.65217,0.459613,0.173014,0.185815,0.629443,0.081395,0.085571,2.29006,0.284659,0.238179,0.015716,0.0063008,0.0063468,-0.072084,0.037572,0.05225,55745.047261,176.363936,179.320654,4423.2,768.6,627.0
kic5737687,1067.869636,16.442024,17.804591,375.810544,5.869374,5.617674,0.511587,0.021337,0.021357,0.678956,0.015748,0.013006,1.407973,0.055132,0.040544,0.049975,0.002874,0.0027186,-0.010327,0.017234,0.017563,55683.428257,24.000267,22.047766,6593.0,145.8,149.5
kic5738127,442.557999,2.593752,2.577756,100.360055,2.858002,2.843743,0.098261,0.055401,0.051347,0.883294,0.132441,0.104125,1.64695,0.806939,0.655377,0.0055415,0.0004778,0.0004755,0.073109,0.006269,0.006203,55361.418285,58.669833,46.153842,4920.5,108.5,96.1
kic5768203,183.740349,0.106935,0.108249,183.461187,2.652743,2.585814,0.626718,0.021288,0.021446,0.941568,0.004376,0.004257,1.374572,0.030621,0.029955,0.1963841,0.0085219,0.008307,-0.013171,0.002562,0.002457,55129.036763,0.811214,0.789548,16964.4,360.1,355.5
kic5791786,119.28206,0.202111,0.19732,115.556063,6.209506,5.773869,0.423263,0.086303,0.089031,0.326994,0.025223,0.030326,2.270946,0.15598,0.206137,0.1164423,0.0187753,0.0174589,0.022831,0.006946,0.006807,54997.396818,3.015273,3.622857,19137.0,1114.5,1038.8
kic5808231,1081.263348,12.180398,10.636736,177.822424,2.369851,2.350662,0.050841,0.024584,0.022441,0.679649,0.055221,0.048772,2.720382,0.320917,0.320739,0.0051639,0.0002301,0.0002355,0.001311,0.007582,0.008347,55704.387933,60.788598,53.955308,3581.1,42.7,39.1
kic5811454,1210.009103,64.8772,33.444751,182.086,53.184804,32.740584,0.823254,0.076273,0.099169,0.926387,0.032734,0.068587,5.861223,0.134074,0.310872,0.0044273,0.0038871,0.0024349,-0.076158,0.012181,0.015105,56079.328633,63.131845,96.458748,1862.6,452.1,551.7
kic5819178,237.625759,0.507561,0.524175,72.019347,1.712235,1.746636,0.060469,0.042882,0.034777,0.001124,0.115096,0.084829,1.097238,0.724353,0.532355,0.007103,0.0005076,0.0005177,0.004537,0.002898,0.002801,54959.803231,27.354639,20.164155,6596.1,110.6,97.4
kic5857714,79.229368,0.173044,0.167782,21.178125,1.554528,1.550734,0.131652,0.123853,0.086232,0.613259,0.263917,0.294645,5.699455,1.659497,1.889885,0.0016247,0.0003578,0.000357,-0.007784,0.002295,0.00227,55006.980903,20.910672,23.345159,5777.4,342.8,259.0
kic5857714a,1008.564143,7.213436,6.853601,76.537156,1.349716,1.321379,0.140282,0.033938,0.033256,0.273559,0.03909,0.045696,4.522964,0.244971,0.287501,0.0004733,2.59e-05,2.54e-05,-0.003979,0.002509,0.00261,55234.294578,40.04726,46.62096,1638.2,24.5,23.1
kic5879187,2785.322209,201.402229,309.316919,392.319892,74.752551,94.889322,0.080538,0.053789,0.043483,0.908952,0.038045,0.015998,0.458808,0.106625,0.074419,0.008357,0.005125,0.0061832,-0.583281,0.140271,0.097601,57495.255723,276.473581,259.218187,3061.1,671.5,393.9
kic5880352,176.97132,0.283999,0.290492,42.433056,1.088424,0.982169,0.035638,0.034637,0.022381,0.145624,0.271582,0.303271,1.672335,1.721241,1.892108,0.0026193,0.0002017,0.0001821,0.002527,0.001722,0.001715,54995.279882,48.063083,53.671038,5224.6,78.6,78.9
kic5891975,900.582086,18.664396,16.93882,277.874622,11.91373,11.732956,0.144494,0.076759,0.079016,0.369324,0.117345,0.104909,0.345106,0.739625,0.701088,0.0284042,0.0038065,0.0037857,0.046185,0.026476,0.029029,55527.974978,107.167659,96.141615,6656.9,256.5,224.0
kic5892660,1564.504065,71.558633,55.328114,275.386577,7.179964,6.187652,0.335918,0.029605,0.027821,0.695216,0.037644,0.044208,5.775243,0.111608,0.126383,0.0091613,0.0009661,0.001041,-0.128972,0.011175,0.012783,56057.176638,86.565509,93.854486,3614.9,135.2,118.9
kic5900260,159.797054,0.181507,0.173639,121.596412,3.117989,3.037993,0.392928,0.039676,0.039769,0.432802,0.01449,0.014219,0.549003,0.088143,0.087456,0.0755975,0.0058178,0.0056688,0.010266,0.003466,0.003593,55027.552345,2.322258,2.279083,15256.7,397.0,380.8
kic5964173,1234.342632,32.812191,26.890958,71.524514,1.695889,1.659745,0.113811,0.061915,0.055241,0.818416,0.083284,0.138909,5.863765,0.46769,0.784454,0.0002579,2.15e-05,2.26e-05,0.003914,0.003488,0.003779,55968.59799,107.047468,174.040496,1255.2,34.3,28.7
kic5988140,4296.910339,199.88076,318.626436,530.924381,22.426559,34.412572,0.735726,0.010734,0.014313,0.159899,0.013944,0.007563,0.354746,0.019703,0.013367,0.008703,0.0016977,0.001876,0.596772,0.022937,0.02972,55645.463466,266.087146,261.282448,1824.6,113.2,119.3
kic6041680,673.58643,1.615907,1.63538,159.143823,1.554732,1.545352,0.11187,0.018086,0.017345,0.775848,0.032148,0.024087,4.370713,0.203016,0.141681,0.0095382,0.0002834,0.0002816,-0.00736,0.002733,0.002763,55492.109375,21.715391,16.305914,5119.0,38.2,36.8
kic6115466,720.938322,0.655397,0.628541,290.956319,0.845795,0.877407,0.09893,0.006036,0.005891,0.734279,0.009792,0.006946,5.693253,0.059605,0.043699,0.0508827,0.0004525,0.0004695,0.002708,0.001554,0.001571,55487.76235,7.088558,5.048619,8756.3,20.3,19.3
kic6139591,1309.960735,42.757455,33.018661,355.764397,10.253084,10.41297,0.580229,0.01501,0.017967,0.568474,0.016959,0.019987,0.367948,0.022083,0.023042,0.0281743,0.0028198,0.0030827,0.185841,0.026977,0.022157,55714.186989,43.920825,46.054443,4822.8,169.5,159.0
kic6141372,2621.619214,612.312707,538.772674,210.48622,39.080413,33.79057,0.790839,0.039412,0.042361,0.437176,0.11111,0.08341,3.109958,0.058027,0.057976,0.0014568,0.0010085,0.0009774,-0.093341,0.039578,0.035624,56104.500951,645.056705,615.683062,1071.4,255.9,243.8
kic6206125,172.854645,0.269847,0.274461,237.86207,8.066265,7.641786,0.420946,0.05128,0.052466,0.565339,0.013798,0.015857,0.55846,0.073634,0.088821,0.483611,0.0492239,0.0466353,-0.015465,0.00886,0.008743,55056.113742,2.400526,2.754434,27215.6,958.8,928.2
kic6222529,172.7116,0.399754,0.393378,142.868992,5.386352,5.340417,0.184702,0.069207,0.070722,0.178227,0.076235,0.064595,4.478097,0.490748,0.405395,0.1049672,0.0118818,0.011781,-0.015634,0.008688,0.008654,54989.17382,13.17264,11.163352,17725.7,561.4,495.9
